,endTime,artistName,trackName,msPlayed,duration,tempo,acousticness,danceability,energy,instrumentalness,liveness,skipped,latitude,longitude,city
0,2019-12-12 23:06,Johnny Nash,I Can See Clearly Now,59372,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,yes,47.6678595,-117.4011239,Spokane
1,2019-12-13 02:37,Johnny Nash,I Can See Clearly Now,163012,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6675695,-117.3986918,Spokane
2,2019-12-13 02:40,Johnny Nash,I Can See Clearly Now,140863,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,yes,47.6673948,-117.3986636,Spokane
3,2019-12-13 05:27,Johnny Nash,I Can See Clearly Now,163575,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6673166,-117.3991611,Spokane
4,2019-12-13 05:30,Johnny Nash,I Can See Clearly Now,162653,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6678161,-117.401138,Spokane
5,2019-12-13 05:32,Johnny Nash,I Can See Clearly Now,162653,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6678525,-117.4011448,Spokane
6,2019-12-13 05:35,Johnny Nash,I Can See Clearly Now,162653,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6678572,-117.4011513,Spokane
7,2019-12-13 05:38,Johnny Nash,I Can See Clearly Now,162653,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6678471,-117.4011537,Spokane
8,2019-12-13 05:41,Johnny Nash,I Can See Clearly Now,162653,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6678471,-117.4011537,Spokane
9,2019-12-13 05:43,Johnny Nash,I Can See Clearly Now,162653,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6678594,-117.4011658,Spokane
10,2019-12-13 05:46,Johnny Nash,I Can See Clearly Now,162653,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6678564,-117.4011349,Spokane
11,2019-12-13 05:49,Johnny Nash,I Can See Clearly Now,162653,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6678928,-117.4011538,Spokane
12,2019-12-13 05:49,Johnny Nash,I Can See Clearly Now,794,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,yes,47.6678928,-117.4011538,Spokane
13,2019-12-14 01:38,Johnny Nash,I Can See Clearly Now,161860,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6670995,-117.3990097,Spokane
14,2019-12-14 01:40,Johnny Nash,I Can See Clearly Now,162653,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6671326,-117.3987847,Spokane
15,2019-12-14 01:43,Johnny Nash,I Can See Clearly Now,162653,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,no,47.6671336,-117.3987823,Spokane
16,2019-12-14 01:44,Johnny Nash,I Can See Clearly Now,54180,164733,123.42299999999999,0.633,0.6809999999999999,0.373,0.0011300000000000001,0.0751,yes,47.6671213,-117.3988133,Spokane
17,2019-12-14 03:40,Luke Combs,Better Together,219573,219573,138.002,0.8270000000000001,0.552,0.225,0.0,0.111,no,47.6678375,-117.4011374,Spokane
18,2019-12-14 03:43,Luke Combs,Beautiful Crazy,193200,193200,103.31299999999999,0.6759999999999999,0.551,0.402,0.0,0.0928,no,47.667969,-117.40105,Spokane
19,2019-12-14 03:47,Luke Combs,Hurricane,222533,222533,75.977,0.0153,0.46399999999999997,0.813,0.0,0.254,no,47.667969,-117.40105,Spokane
20,2019-12-14 03:50,Luke Combs,She Got the Best of Me,183160,183160,150.99,0.0292,0.5329999999999999,0.907,0.0,0.386,no,47.6678507,-117.4011093,Spokane
21,2019-12-14 03:54,Luke Combs,When It Rains It Pours,240760,240760,128.02700000000002,0.013000000000000001,0.551,0.8009999999999999,6.03e-06,0.265,no,47.6678754,-117.4011185,Spokane
22,2019-12-14 03:58,Luke Combs,One Number Away,221800,221800,144.075,0.00585,0.544,0.7809999999999999,0.0,0.191,no,47.6678754,-117.4011185,Spokane
23,2019-12-14 04:01,Brooks & Dunn,Brand New Man - with Luke Combs,191053,191053,127.061,0.00372,0.573,0.846,7.87e-05,0.29,no,47.6678961,-117.401165,Spokane
24,2019-12-14 04:01,Luke Combs,Must've Never Met You,26244,198880,75.218,0.00951,0.455,0.892,0.0,0.14300000000000002,yes,47.6678961,-117.401165,Spokane
25,2019-12-14 04:04,Luke Combs,Must've Never Met You,172661,198880,75.218,0.00951,0.455,0.892,0.0,0.14300000000000002,yes,47.6678975,-117.4011555,Spokane
26,2019-12-14 04:08,Luke Combs,"Houston, We Got a Problem",191986,191987,143.866,0.0961,0.521,0.762,6.15e-06,0.395,no,47.6678739,-117.4012125,Spokane
27,2019-12-14 04:12,Luke Combs,Dive - Recorded At Sound Stage Nashville,260862,260863,130.921,0.6709999999999999,0.742,0.363,1.43e-06,0.145,no,47.6678739,-117.4012125,Spokane
28,2019-12-14 04:16,Luke Combs,Used to You,236506,236507,139.929,0.336,0.58,0.5870000000000001,0.0,0.355,no,47.6678739,-117.4012125,Spokane
29,2019-12-14 04:19,Luke Combs,Be Careful What You Wish For,175493,175493,159.025,0.0106,0.501,0.8759999999999999,0.0,0.135,no,47.6678597,-117.4011391,Spokane
30,2019-12-14 04:23,Luke Combs,This One's for You,230240,230240,149.278,0.444,0.499,0.49700000000000005,1.41e-06,0.10800000000000001,no,47.6678597,-117.4011391,Spokane
31,2019-12-14 04:26,Luke Combs,I Know She Ain't Ready,184746,184747,162.084,0.0449,0.47700000000000004,0.728,0.0,0.10099999999999999,no,47.6678597,-117.4011391,Spokane
32,2019-12-14 04:29,Luke Combs,Beer Can,210920,209733,111.016,0.0317,0.711,0.774,0.0,0.124,no,47.6678597,-117.4011391,Spokane
33,2019-12-14 04:33,Luke Combs,Memories Are Made Of,216666,216667,121.074,0.0159,0.6940000000000001,0.718,1.72e-06,0.287,no,47.6678597,-117.4011391,Spokane
34,2019-12-14 04:36,Luke Combs,A Long Way,217280,217280,161.903,0.0194,0.483,0.713,0.000144,0.316,no,47.6678597,-117.4011391,Spokane
35,2019-12-14 04:40,Luke Combs,Can I Get an Outlaw,238826,238827,75.991,0.0181,0.537,0.804,0.000106,0.0859,no,47.6678346,-117.401099,Spokane
36,2019-12-14 04:44,Luke Combs,Sheriff You Want To,221120,221120,151.996,0.0897,0.659,0.664,0.0,0.109,no,47.6678921,-117.4011414,Spokane
37,2019-12-14 04:48,Luke Combs,I Got Away with You,227560,227560,74.462,0.151,0.523,0.467,0.0,0.132,no,47.6678578,-117.4011397,Spokane
38,2019-12-14 04:53,Luke Combs,Let the Moonshine,63070,209267,161.78799999999998,0.0735,0.491,0.8340000000000001,6.42e-06,0.0953,yes,47.6677006,-117.4002847,Spokane
39,2019-12-14 04:53,Luke Combs,Lonely One,842,206107,144.944,0.131,0.495,0.628,6.77e-06,0.10400000000000001,yes,47.6677006,-117.4002847,Spokane
40,2019-12-14 04:53,Luke Combs,Out There,724,203680,146.966,0.00325,0.435,0.838,3.1e-06,0.35200000000000004,yes,47.6677006,-117.4002847,Spokane
41,2019-12-14 04:57,Luke Combs,Don't Tempt Me,211866,211867,147.079,0.00965,0.557,0.8440000000000001,0.0,0.0536,no,47.6668682,-117.397638,Spokane
42,2019-12-14 04:58,Luke Combs,Honky Tonk Highway,78999,212080,131.977,0.0576,0.602,0.6990000000000001,0.0,0.0932,yes,47.6668551,-117.3981434,Spokane
43,2019-12-15 20:49,Luke Combs,The Way She Rides,11277,165667,174.045,0.0499,0.431,0.816,0.0,0.0974,yes,47.6678408,-117.4011453,Spokane
44,2019-12-15 21:29,Luke Combs,Used to You,181941,236507,139.929,0.336,0.58,0.5870000000000001,0.0,0.355,yes,47.6678859,-117.4012304,Spokane
45,2019-12-16 04:07,Luke Combs,Used to You,236873,236507,139.929,0.336,0.58,0.5870000000000001,0.0,0.355,no,47.6678644,-117.4011436,Spokane
46,2019-12-16 04:10,Luke Combs,Be Careful What You Wish For,175493,175493,159.025,0.0106,0.501,0.8759999999999999,0.0,0.135,no,47.6678644,-117.4011436,Spokane
47,2019-12-16 04:14,Luke Combs,This One's for You,230240,230240,149.278,0.444,0.499,0.49700000000000005,1.41e-06,0.10800000000000001,no,47.6678644,-117.4011436,Spokane
48,2019-12-16 04:17,Luke Combs,I Know She Ain't Ready,184746,184747,162.084,0.0449,0.47700000000000004,0.728,0.0,0.10099999999999999,no,47.6678528,-117.4011435,Spokane
49,2019-12-16 04:20,Luke Combs,Beer Can,210920,209733,111.016,0.0317,0.711,0.774,0.0,0.124,no,47.6678528,-117.4011435,Spokane
50,2019-12-16 04:24,Luke Combs,Memories Are Made Of,216666,216667,121.074,0.0159,0.6940000000000001,0.718,1.72e-06,0.287,no,47.6678528,-117.4011435,Spokane
51,2019-12-16 04:28,Luke Combs,A Long Way,217280,217280,161.903,0.0194,0.483,0.713,0.000144,0.316,no,47.6678528,-117.4011435,Spokane
52,2019-12-16 04:32,Luke Combs,Can I Get an Outlaw,238826,238827,75.991,0.0181,0.537,0.804,0.000106,0.0859,no,47.6678528,-117.4011435,Spokane
53,2019-12-16 04:35,Luke Combs,Sheriff You Want To,221120,221120,151.996,0.0897,0.659,0.664,0.0,0.109,no,47.6678528,-117.4011435,Spokane
54,2019-12-16 04:39,Luke Combs,I Got Away with You,227560,227560,74.462,0.151,0.523,0.467,0.0,0.132,no,47.6678528,-117.4011435,Spokane
55,2019-12-16 04:43,Luke Combs,Let the Moonshine,209266,209267,161.78799999999998,0.0735,0.491,0.8340000000000001,6.42e-06,0.0953,no,47.6678633,-117.4011348,Spokane
56,2019-12-16 04:46,Luke Combs,Lonely One,206106,206107,144.944,0.131,0.495,0.628,6.77e-06,0.10400000000000001,no,47.6678633,-117.4011348,Spokane
57,2019-12-16 04:49,Luke Combs,Out There,203680,203680,146.966,0.00325,0.435,0.838,3.1e-06,0.35200000000000004,no,47.6678633,-117.4011348,Spokane
58,2019-12-16 04:53,Luke Combs,Don't Tempt Me,211866,211867,147.079,0.00965,0.557,0.8440000000000001,0.0,0.0536,no,47.6678633,-117.4011348,Spokane
59,2019-12-16 04:57,Luke Combs,Honky Tonk Highway,212080,212080,131.977,0.0576,0.602,0.6990000000000001,0.0,0.0932,no,47.6678633,-117.4011348,Spokane
60,2019-12-16 04:59,Luke Combs,The Way She Rides,165666,165667,174.045,0.0499,0.431,0.816,0.0,0.0974,no,47.6678633,-117.4011348,Spokane
61,2019-12-16 05:03,Luke Combs,Beautiful Crazy - Acoustic,193234,193234,102.656,0.851,0.45,0.262,0.0,0.102,no,47.6678633,-117.4011348,Spokane
62,2019-12-16 05:07,Leon Bridges,Beyond (feat. Luke Combs) - Live,246946,246947,76.03699999999999,0.455,0.619,0.623,0.0,0.16699999999999998,no,47.6678633,-117.4011348,Spokane
63,2019-12-16 05:10,Luke Combs,Beautiful Crazy (feat. Leon Bridges) - Live,186419,186419,149.882,0.623,0.41,0.485,0.0,0.196,no,47.6678595,-117.4011429,Spokane
64,2019-12-16 05:14,Luke Combs,One Number Away - Recorded At Sound Stage Nashville,224987,224987,142.015,0.619,0.7,0.633,0.0,0.33899999999999997,no,47.6678595,-117.4011429,Spokane
65,2019-12-16 05:18,Upchurch,Outlaw (feat. Luke Combs),245480,245480,151.168,0.0271,0.7340000000000001,0.616,0.0,0.27,no,47.6678595,-117.4011429,Spokane
66,2019-12-16 05:21,Luke Combs,Beer Never Broke My Heart,186733,186733,77.001,0.0139,0.5379999999999999,0.863,0.0,0.0874,no,47.6678595,-117.4011429,Spokane
67,2019-12-16 05:24,Luke Combs,Refrigerator Door,204240,204240,74.867,0.011000000000000001,0.45899999999999996,0.8640000000000001,3.36e-06,0.314,no,47.6678595,-117.4011429,Spokane
68,2019-12-16 05:28,Luke Combs,Even Though I'm Leaving,225253,225253,77.962,0.225,0.5539999999999999,0.755,0.0,0.301,no,47.6678595,-117.4011429,Spokane
69,2019-12-16 05:31,Luke Combs,Lovin' On You,194866,194867,118.97399999999999,0.00165,0.5720000000000001,0.9490000000000001,0.000195,0.163,no,47.6678595,-117.4011429,Spokane
70,2019-12-16 05:35,Luke Combs,Moon Over Mexico,204640,204640,140.996,0.456,0.493,0.772,3.2e-06,0.107,no,47.6678513,-117.4011366,Spokane
71,2019-12-16 05:38,Brooks & Dunn,Brand New Man - with Luke Combs,191053,191053,127.061,0.00372,0.573,0.846,7.87e-05,0.29,no,47.6678513,-117.4011366,Spokane
72,2019-12-16 05:41,Luke Combs,Beer Never Broke My Heart,186733,186733,77.001,0.0139,0.5379999999999999,0.863,0.0,0.0874,no,47.6678586,-117.4011236,Spokane
73,2019-12-16 05:44,Luke Combs,Refrigerator Door,204240,204240,74.867,0.011000000000000001,0.45899999999999996,0.8640000000000001,3.36e-06,0.314,no,47.6678586,-117.4011236,Spokane
74,2019-12-16 05:48,Luke Combs,Even Though I'm Leaving,225253,225253,77.962,0.225,0.5539999999999999,0.755,0.0,0.301,no,47.6678578,-117.401142,Spokane
75,2019-12-16 05:51,Luke Combs,Lovin' On You,194866,194867,118.97399999999999,0.00165,0.5720000000000001,0.9490000000000001,0.000195,0.163,no,47.6678578,-117.401142,Spokane
76,2019-12-16 05:55,Luke Combs,Moon Over Mexico,204640,204640,140.996,0.456,0.493,0.772,3.2e-06,0.107,no,47.6678578,-117.401142,Spokane
77,2019-12-16 05:58,Luke Combs,"1, 2 Many",180906,180907,148.798,0.0397,0.54,0.821,0.0,0.423,no,47.6678578,-117.401142,Spokane
78,2019-12-16 06:01,Luke Combs,Blue Collar Boys,219920,219920,154.134,0.00807,0.531,0.813,0.0,0.359,no,47.6678578,-117.401142,Spokane
79,2019-12-16 06:05,Luke Combs,New Every Day,199293,199293,77.087,0.302,0.466,0.7,0.0,0.0798,no,47.6678578,-117.401142,Spokane
80,2019-12-16 06:08,Luke Combs,Reasons,224293,224293,84.928,0.055999999999999994,0.446,0.851,1.91e-05,0.264,no,47.6678578,-117.401142,Spokane
81,2019-12-16 06:13,Luke Combs,Every Little Bit Helps,247826,247827,121.979,0.0121,0.552,0.8759999999999999,0.0,0.152,no,47.667859,-117.4011244,Spokane
82,2019-12-16 06:16,Luke Combs,Dear Today,219733,219733,153.017,0.606,0.49200000000000005,0.21,1.35e-06,0.109,no,47.667859,-117.4011244,Spokane
83,2019-12-16 06:19,Luke Combs,What You See Is What You Get,171920,171920,103.949,0.0645,0.593,0.805,0.0,0.226,no,47.667859,-117.4011244,Spokane
84,2019-12-16 06:23,Luke Combs,Does To Me (feat. Eric Church),223320,223320,113.065,0.311,0.616,0.8490000000000001,0.0,0.311,no,47.667859,-117.4011244,Spokane
85,2019-12-16 06:27,Luke Combs,Angels Workin' Overtime,253786,253787,129.999,0.188,0.639,0.972,3.6e-05,0.254,no,47.667859,-117.4011244,Spokane
86,2019-12-16 06:31,Luke Combs,All Over Again,208880,208880,156.964,0.00563,0.499,0.85,0.0,0.226,no,47.667859,-117.4011244,Spokane
87,2019-12-16 06:34,Luke Combs,Nothing Like You,196320,196320,141.984,0.355,0.62,0.44299999999999995,0.0,0.10800000000000001,no,47.6678585,-117.4011237,Spokane
88,2019-12-16 06:37,Luke Combs,Better Together,219573,219573,138.002,0.8270000000000001,0.552,0.225,0.0,0.111,no,47.6678585,-117.4011237,Spokane
89,2019-12-16 06:41,Luke Combs,Beautiful Crazy,193200,193200,103.31299999999999,0.6759999999999999,0.551,0.402,0.0,0.0928,no,47.6678585,-117.4011237,Spokane
90,2019-12-16 06:44,Luke Combs,Hurricane,222533,222533,75.977,0.0153,0.46399999999999997,0.813,0.0,0.254,no,47.6678585,-117.4011237,Spokane
91,2019-12-16 06:47,Luke Combs,She Got the Best of Me,183160,183160,150.99,0.0292,0.5329999999999999,0.907,0.0,0.386,no,47.6678585,-117.4011237,Spokane
92,2019-12-16 06:51,Luke Combs,When It Rains It Pours,240760,240760,128.02700000000002,0.013000000000000001,0.551,0.8009999999999999,6.03e-06,0.265,no,47.6678585,-117.4011237,Spokane
93,2019-12-16 06:55,Luke Combs,One Number Away,221800,221800,144.075,0.00585,0.544,0.7809999999999999,0.0,0.191,no,47.6678585,-117.4011237,Spokane
94,2019-12-16 06:58,Brooks & Dunn,Brand New Man - with Luke Combs,191053,191053,127.061,0.00372,0.573,0.846,7.87e-05,0.29,no,47.6678578,-117.401143,Spokane
95,2019-12-16 07:02,Luke Combs,Must've Never Met You,198880,198880,75.218,0.00951,0.455,0.892,0.0,0.14300000000000002,no,47.6678578,-117.401143,Spokane
96,2019-12-16 07:05,Luke Combs,"Houston, We Got a Problem",191986,191987,143.866,0.0961,0.521,0.762,6.15e-06,0.395,no,47.6678578,-117.401143,Spokane
97,2019-12-16 07:09,Luke Combs,Dive - Recorded At Sound Stage Nashville,260862,260863,130.921,0.6709999999999999,0.742,0.363,1.43e-06,0.145,no,47.6678578,-117.401143,Spokane
98,2019-12-16 07:13,Luke Combs,Used to You,236506,236507,139.929,0.336,0.58,0.5870000000000001,0.0,0.355,no,47.6678513,-117.4011366,Spokane
99,2019-12-16 07:16,Luke Combs,Be Careful What You Wish For,175493,175493,159.025,0.0106,0.501,0.8759999999999999,0.0,0.135,no,47.6678513,-117.4011366,Spokane
100,2019-12-16 07:20,Luke Combs,This One's for You,230240,230240,149.278,0.444,0.499,0.49700000000000005,1.41e-06,0.10800000000000001,no,47.6678513,-117.4011366,Spokane
101,2019-12-16 07:23,Luke Combs,I Know She Ain't Ready,184746,184747,162.084,0.0449,0.47700000000000004,0.728,0.0,0.10099999999999999,no,47.6678658,-117.4011323,Spokane
102,2019-12-16 07:26,Luke Combs,Beer Can,200121,209733,111.016,0.0317,0.711,0.774,0.0,0.124,no,47.6678377,-117.4011404,Spokane
103,2019-12-16 19:51,Luke Combs,Let the Moonshine,0,209267,161.78799999999998,0.0735,0.491,0.8340000000000001,6.42e-06,0.0953,yes,47.6678451,-117.4011287,Spokane
104,2019-12-16 19:51,Luke Combs,Honky Tonk Highway,0,212080,131.977,0.0576,0.602,0.6990000000000001,0.0,0.0932,yes,47.6678451,-117.4011287,Spokane
105,2019-12-16 19:51,Luke Combs,Can I Get an Outlaw,680,238827,75.991,0.0181,0.537,0.804,0.000106,0.0859,yes,47.6678451,-117.4011287,Spokane
106,2019-12-16 19:51,Luke Combs,Beer Can,813,209733,111.016,0.0317,0.711,0.774,0.0,0.124,yes,47.6678451,-117.4011287,Spokane
107,2019-12-16 19:51,Luke Combs,Lonely One,412,206107,144.944,0.131,0.495,0.628,6.77e-06,0.10400000000000001,yes,47.6678451,-117.4011287,Spokane
108,2019-12-16 19:51,Luke Combs,A Long Way,500,217280,161.903,0.0194,0.483,0.713,0.000144,0.316,yes,47.6678451,-117.4011287,Spokane
109,2019-12-16 19:51,Luke Combs,Sheriff You Want To,348,221120,151.996,0.0897,0.659,0.664,0.0,0.109,yes,47.6678451,-117.4011287,Spokane
110,2019-12-16 19:51,Luke Combs,Memories Are Made Of,612,216667,121.074,0.0159,0.6940000000000001,0.718,1.72e-06,0.287,yes,47.6678451,-117.4011287,Spokane
111,2019-12-16 19:51,Luke Combs,Out There,0,203680,146.966,0.00325,0.435,0.838,3.1e-06,0.35200000000000004,yes,47.6678451,-117.4011287,Spokane
112,2019-12-16 19:51,Luke Combs,Don't Tempt Me,387,211867,147.079,0.00965,0.557,0.8440000000000001,0.0,0.0536,yes,47.6678451,-117.4011287,Spokane
113,2019-12-16 19:51,Luke Combs,I Got Away with You,143,227560,74.462,0.151,0.523,0.467,0.0,0.132,yes,47.6678451,-117.4011287,Spokane
114,2019-12-16 19:54,Luke Combs,Don't Tempt Me,211866,211867,147.079,0.00965,0.557,0.8440000000000001,0.0,0.0536,no,47.6678391,-117.4011406,Spokane
115,2019-12-16 19:58,Luke Combs,Honky Tonk Highway,212080,212080,131.977,0.0576,0.602,0.6990000000000001,0.0,0.0932,no,47.6678557,-117.4011336,Spokane
116,2019-12-16 20:01,Luke Combs,The Way She Rides,165666,165667,174.045,0.0499,0.431,0.816,0.0,0.0974,no,47.6678557,-117.4011336,Spokane
117,2019-12-16 20:04,Luke Combs,Beautiful Crazy - Acoustic,193234,193234,102.656,0.851,0.45,0.262,0.0,0.102,no,47.6678557,-117.4011336,Spokane
118,2019-12-16 20:08,Leon Bridges,Beyond (feat. Luke Combs) - Live,246946,246947,76.03699999999999,0.455,0.619,0.623,0.0,0.16699999999999998,no,47.6678557,-117.4011336,Spokane
119,2019-12-16 20:11,Luke Combs,Beautiful Crazy (feat. Leon Bridges) - Live,186419,186419,149.882,0.623,0.41,0.485,0.0,0.196,no,47.6678557,-117.4011336,Spokane
120,2019-12-16 20:15,Upchurch,Outlaw (feat. Luke Combs),9055,245480,151.168,0.0271,0.7340000000000001,0.616,0.0,0.27,yes,47.6678557,-117.4011336,Spokane
121,2019-12-16 20:15,Luke Combs,One Number Away - Recorded At Sound Stage Nashville,224987,224987,142.015,0.619,0.7,0.633,0.0,0.33899999999999997,no,47.6678557,-117.4011336,Spokane
122,2019-12-16 20:15,Luke Combs,Beer Never Broke My Heart,1343,186733,77.001,0.0139,0.5379999999999999,0.863,0.0,0.0874,yes,47.6678557,-117.4011336,Spokane
123,2019-12-16 20:19,Luke Combs,Refrigerator Door,204240,204240,74.867,0.011000000000000001,0.45899999999999996,0.8640000000000001,3.36e-06,0.314,no,47.6678531,-117.4011436,Spokane
124,2019-12-16 20:22,Luke Combs,Even Though I'm Leaving,225253,225253,77.962,0.225,0.5539999999999999,0.755,0.0,0.301,no,47.6678531,-117.4011436,Spokane
125,2019-12-16 20:26,Luke Combs,Lovin' On You,194866,194867,118.97399999999999,0.00165,0.5720000000000001,0.9490000000000001,0.000195,0.163,no,47.6678652,-117.4011458,Spokane
126,2019-12-16 20:29,Luke Combs,Moon Over Mexico,204640,204640,140.996,0.456,0.493,0.772,3.2e-06,0.107,no,47.6678652,-117.4011458,Spokane
127,2019-12-16 20:32,Brooks & Dunn,Brand New Man - with Luke Combs,191053,191053,127.061,0.00372,0.573,0.846,7.87e-05,0.29,no,47.6678652,-117.4011458,Spokane
128,2019-12-16 20:35,Luke Combs,Beer Never Broke My Heart,186733,186733,77.001,0.0139,0.5379999999999999,0.863,0.0,0.0874,no,47.667868,-117.4011483,Spokane
129,2019-12-16 20:39,Luke Combs,Refrigerator Door,204240,204240,74.867,0.011000000000000001,0.45899999999999996,0.8640000000000001,3.36e-06,0.314,no,47.667868,-117.4011483,Spokane
130,2019-12-16 20:42,Luke Combs,Even Though I'm Leaving,225253,225253,77.962,0.225,0.5539999999999999,0.755,0.0,0.301,no,47.667868,-117.4011483,Spokane
131,2019-12-16 20:46,Luke Combs,Lovin' On You,194866,194867,118.97399999999999,0.00165,0.5720000000000001,0.9490000000000001,0.000195,0.163,no,47.667868,-117.4011483,Spokane
132,2019-12-16 20:49,Luke Combs,Moon Over Mexico,204640,204640,140.996,0.456,0.493,0.772,3.2e-06,0.107,no,47.6678555,-117.4011334,Spokane
133,2019-12-16 20:52,Luke Combs,"1, 2 Many",180906,180907,148.798,0.0397,0.54,0.821,0.0,0.423,no,47.6678555,-117.4011334,Spokane
134,2019-12-16 20:56,Luke Combs,Blue Collar Boys,219920,219920,154.134,0.00807,0.531,0.813,0.0,0.359,no,47.6678555,-117.4011334,Spokane
135,2019-12-16 20:59,Luke Combs,New Every Day,199293,199293,77.087,0.302,0.466,0.7,0.0,0.0798,no,47.6678555,-117.4011334,Spokane
136,2019-12-16 21:03,Luke Combs,Reasons,224293,224293,84.928,0.055999999999999994,0.446,0.851,1.91e-05,0.264,no,47.6678612,-117.4011138,Spokane
137,2019-12-16 21:07,Luke Combs,Every Little Bit Helps,247826,247827,121.979,0.0121,0.552,0.8759999999999999,0.0,0.152,no,47.6678612,-117.4011138,Spokane
138,2019-12-16 21:11,Luke Combs,Dear Today,219733,219733,153.017,0.606,0.49200000000000005,0.21,1.35e-06,0.109,no,47.6678581,-117.4011498,Spokane
139,2019-12-16 21:13,Luke Combs,What You See Is What You Get,171920,171920,103.949,0.0645,0.593,0.805,0.0,0.226,no,47.667852,-117.4011311,Spokane
140,2019-12-16 21:17,Luke Combs,Does To Me (feat. Eric Church),223320,223320,113.065,0.311,0.616,0.8490000000000001,0.0,0.311,no,47.667852,-117.4011311,Spokane
141,2019-12-16 21:21,Luke Combs,Angels Workin' Overtime,253786,253787,129.999,0.188,0.639,0.972,3.6e-05,0.254,no,47.667852,-117.4011311,Spokane
142,2019-12-16 21:25,Luke Combs,All Over Again,208880,208880,156.964,0.00563,0.499,0.85,0.0,0.226,no,47.6678599,-117.4011379,Spokane
143,2019-12-16 21:28,Luke Combs,Nothing Like You,196320,196320,141.984,0.355,0.62,0.44299999999999995,0.0,0.10800000000000001,no,47.6678599,-117.4011379,Spokane
144,2019-12-16 21:32,Luke Combs,Better Together,219573,219573,138.002,0.8270000000000001,0.552,0.225,0.0,0.111,no,47.6678701,-117.4011479,Spokane
145,2019-12-16 21:35,Luke Combs,Beautiful Crazy,193200,193200,103.31299999999999,0.6759999999999999,0.551,0.402,0.0,0.0928,no,47.6678613,-117.4011236,Spokane
146,2019-12-16 21:46,Luke Combs,Hurricane,41480,222533,75.977,0.0153,0.46399999999999997,0.813,0.0,0.254,yes,47.6678659,-117.4011254,Spokane
147,2019-12-16 23:41,Luke Combs,Hurricane,222533,222533,75.977,0.0153,0.46399999999999997,0.813,0.0,0.254,no,47.6686422,-117.3940505,Spokane
148,2019-12-16 23:44,Luke Combs,She Got the Best of Me,183160,183160,150.99,0.0292,0.5329999999999999,0.907,0.0,0.386,no,47.6685874,-117.393941,Spokane
149,2019-12-16 23:48,Luke Combs,When It Rains It Pours,240760,240760,128.02700000000002,0.013000000000000001,0.551,0.8009999999999999,6.03e-06,0.265,no,47.6685874,-117.393941,Spokane
150,2019-12-16 23:52,Luke Combs,One Number Away,221800,221800,144.075,0.00585,0.544,0.7809999999999999,0.0,0.191,no,47.6684134,-117.3945065,Spokane
151,2019-12-16 23:55,Brooks & Dunn,Brand New Man - with Luke Combs,191053,191053,127.061,0.00372,0.573,0.846,7.87e-05,0.29,no,47.6635525,-117.3992253,Spokane
152,2019-12-16 23:59,Luke Combs,Must've Never Met You,198880,198880,75.218,0.00951,0.455,0.892,0.0,0.14300000000000002,no,47.6638217,-117.4047597,Spokane
153,2019-12-17 00:21,Luke Combs,"Houston, We Got a Problem",130781,191987,143.866,0.0961,0.521,0.762,6.15e-06,0.395,yes,47.6584291,-117.4208875,Spokane
154,2019-12-17 09:59,Luke Combs,Dive - Recorded At Sound Stage Nashville,1683,260863,130.921,0.6709999999999999,0.742,0.363,1.43e-06,0.145,yes,47.6688132,-117.397944,Spokane
155,2019-12-17 10:03,Luke Combs,Used to You,236506,236507,139.929,0.336,0.58,0.5870000000000001,0.0,0.355,no,47.6678035,-117.4007293,Spokane
156,2019-12-17 10:06,Luke Combs,Be Careful What You Wish For,175493,175493,159.025,0.0106,0.501,0.8759999999999999,0.0,0.135,no,47.6678352,-117.4011553,Spokane
157,2019-12-17 10:08,Luke Combs,Beer Can,37525,209733,111.016,0.0317,0.711,0.774,0.0,0.124,yes,47.6581388,-117.4114724,Spokane
158,2019-12-17 10:08,Luke Combs,I Know She Ain't Ready,2131,184747,162.084,0.0449,0.47700000000000004,0.728,0.0,0.10099999999999999,yes,47.6581388,-117.4114724,Spokane
